"paper_id","forward_backward","screener_initials","include_exclude","inconclusive_note","exclude_t0_calcofi_report","exclude_t1_not_marine_species","exclude_t2_outdated_pre1900","exclude_t3_not_poleward","exclude_t3_not_in_BC_CA_OR_WA","exclude_t4_not_in_temperate_enpacific","latin_name","species_reference","common_name","taxonomic_rank","life_stage_verbatim","observation_location_verbatim","latitude_verbatim","longitude_verbatim","latitude","latitude_reference","longitude","longitude_reference","year","month","day","time","historical_north_range_verbatim_archived","historical_north_range_reference_archived","screening_notes","extension_confidence_criteria","NA"
406,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","La Jolla","","",32.83,"Google Maps","","","1957","December","5",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","This paper has a lot of natural history content on pelagic red crabs","Long-term monitoring site","Include"
406,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Point Vincente","","",33.74,"Google Maps","","","1957","December","9",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","This paper has a lot of natural history content on pelagic red crabs","Long-term monitoring site","Include"
406,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Point Vincente","","",33.74,"Google Maps","","","1959","January","24",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","This paper has a lot of natural history content on pelagic red crabs","Long-term monitoring site","Include"
406,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Cabrillo Beach, San Pedro, CA","","",33.71,"Google Maps","","","1959","March","24",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","This paper has a lot of natural history content on pelagic red crabs","Long-term monitoring site","Include"
406,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","reported from the Santa Cruz, Anacapa and Santa Barbara Is-lands, and from as far north as Monterey Bay","","",36.611029,"Google Maps","","","1959","fall","",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","This paper has a lot of natural history content on pelagic red crabs","Long-term monitoring site","Include"
406,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Monterey Bay, CA","","",36.611029,"Google Maps","","","1960","January","",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","This paper has a lot of natural history content on pelagic red crabs","Long-term monitoring site","Include"
407,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Thalia democratica","Forskal, 1775","","species","","off Oregon","","",42.15,"Google Maps","","","1963","September; November; December","",NA,"It is the most abundant species of salp south of 35' in the northeastern Pacific (Ritter 1905; Thompson 1948; Berner MS 1957)","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
407,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Helicosalpa virgula","Vogt, 1854","","species","","45 miles off Coos Bay","","",43.36,"Google Maps","-125.11","By hand","1963","March","",NA,"usually has been collected in warm oceanic regions (Thompson 1948; Yount 1958), has not previously been reported in the northeastern Pacific Ocean","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
407,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Thetys vagina","Tilesius 1802","","species","","This cosmopolitan species was captured only five times, all in May and June of 1963. It was collected on every station line except the northern line, occurring between 25 and 5 miles offshore. [looks to be as far north as 44.8N in Fig. 1]","","",44.8,"Figure","-124.202","By hand","1963","May and June","",NA,"cosmopolitan specie","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
408,"Backwards","JKS","Exclude","",NA,NA,NA,"",TRUE,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Exclude"
409,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Emerita analoga","","","species","","collected on the Washington coast during summer of 1983","","",46.32,"Google Maps","","","1983","summer","",NA,"permanent colonies of the sand, or mole, crab occur from Oregon to Mexico and in Peru, Chile and Argentina","Hart 1982","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
